id,color,category,price,rating,base_discount,net_price
P3051,2,1,99,9.1,0.8,79.2
P3052,4,1,999,7.9,0.8,799.2
P3053,4,2,799,10.3,0.75,599.25
P3054,5,5,599,7.3,0.5,299.5
P3055,5,2,2999,6.9,0.75,2249.25
P3056,2,2,1999,7.0,0.75,1499.25
P3057,5,2,1299,10.9,0.75,974.25
P3058,3,5,2299,1.0,0.5,1149.5
P3059,2,5,899,7.7,0.5,449.5
P3060,1,5,1799,2.1,0.5,899.5
P3061,4,2,1299,10.0,0.75,974.25
P3062,1,4,2999,7.4,0.6,1799.3999999999999
P3063,3,1,999,1.7000000000000002,0.8,799.2
P3064,5,4,2499,6.7,0.6,1499.3999999999999
P3065,5,3,1599,6.0,0.7,1119.3
P3066,1,5,799,2.7,0.5,399.5
P3067,2,2,2699,4.3,0.75,2024.25
P3068,5,2,1999,4.7,0.75,1499.25
P3069,1,5,299,3.3,0.5,149.5
P3070,2,4,99,1.4,0.6,59.4
P3071,5,4,1299,4.9,0.6,779.4
P3072,1,1,1299,7.7,0.8,1039.2
P3073,1,4,799,7.7,0.6,479.4
P3074,2,3,2399,6.2,0.7,1679.3
P3075,2,1,299,8.4,0.8,239.20000000000002
P3076,5,5,599,10.0,0.5,299.5
P3077,3,5,2999,6.0,0.5,1499.5
P3078,3,3,1799,8.8,0.7,1259.3
P3079,1,5,1399,3.3,0.5,699.5
P3080,5,1,2299,9.3,0.8,1839.2
P3081,2,1,1099,3.8,0.8,879.2
P3082,5,4,2499,6.5,0.6,1499.3999999999999
P3083,2,2,2799,2.5,0.75,2099.25
P3084,3,3,1599,1.3,0.7,1119.3
P3085,4,3,599,6.9,0.7,419.29999999999995
P3086,3,1,2299,2.4,0.8,1839.2
P3087,2,4,1899,2.3,0.6,1139.3999999999999
P3088,3,1,699,10.1,0.8,559.2
P3089,4,2,2499,4.6,0.75,1874.25
P3090,1,2,899,2.0,0.75,674.25
P3091,4,2,1499,9.2,0.75,1124.25
P3092,1,2,599,10.1,0.75,449.25
P3093,4,1,1899,7.9,0.8,1519.2
P3094,1,1,2399,2.9,0.8,1919.2
P3095,4,5,199,5.9,0.5,99.5
P3096,1,5,399,6.7,0.5,199.5
P3097,4,5,399,8.2,0.5,199.5
P3098,3,3,1999,9.0,0.7,1399.3
P3099,3,5,2199,7.0,0.5,1099.5
P3100,3,1,1599,3.5,0.8,1279.2
P3101,3,1,1899,3.0,0.8,1519.2
P3102,1,3,499,3.7,0.7,349.29999999999995
P3103,3,3,2899,3.2,0.7,2029.3
P3104,3,4,1499,3.2,0.6,899.4
P3105,2,2,2499,9.6,0.75,1874.25
P3106,2,4,1599,9.3,0.6,959.4
P3107,2,1,2699,8.0,0.8,2159.2000000000003
P3108,3,1,2899,7.6,0.8,2319.2000000000003
P3109,3,3,1899,6.3,0.7,1329.3
P3110,5,5,1999,10.6,0.5,999.5
P3111,4,5,2899,5.2,0.5,1449.5
P3112,5,1,1899,2.0,0.8,1519.2
P3113,5,5,2299,7.0,0.5,1149.5
P3114,2,5,2299,2.1,0.5,1149.5
P3115,3,1,2799,10.1,0.8,2239.2000000000003
P3116,5,5,1199,10.1,0.5,599.5
P3117,3,2,1999,7.5,0.75,1499.25
P3118,3,1,2699,1.5,0.8,2159.2000000000003
P3119,5,1,99,7.2,0.8,79.2
P3120,3,1,1899,2.0,0.8,1519.2
P3121,1,4,2199,6.2,0.6,1319.3999999999999
P3122,2,4,2799,10.5,0.6,1679.3999999999999
P3123,1,4,999,7.3,0.6,599.4
P3124,4,4,899,5.1,0.6,539.4
P3125,5,5,2399,4.5,0.5,1199.5
P3126,1,5,2099,9.5,0.5,1049.5
P3127,2,2,1199,4.2,0.75,899.25
P3128,4,5,1599,3.5,0.5,799.5
P3129,3,5,599,2.9,0.5,299.5
P3130,2,3,2299,7.2,0.7,1609.3
P3131,5,5,799,6.5,0.5,399.5
P3132,2,4,1999,8.0,0.6,1199.3999999999999
P3133,1,3,499,10.3,0.7,349.29999999999995
P3134,1,5,799,6.6,0.5,399.5
P3135,1,2,1299,6.8,0.75,974.25
P3136,4,1,1099,8.2,0.8,879.2
P3137,4,1,399,10.2,0.8,319.20000000000005
P3138,2,5,99,10.7,0.5,49.5
P3139,4,3,799,7.6,0.7,559.3
P3140,1,2,299,9.1,0.75,224.25
P3141,3,4,599,7.5,0.6,359.4
P3142,2,3,299,9.4,0.7,209.29999999999998
P3143,1,5,1199,5.0,0.5,599.5
P3144,1,2,1499,7.1,0.75,1124.25
P3145,2,2,1999,4.5,0.75,1499.25
P3146,1,3,2599,1.8,0.7,1819.3
P3147,2,1,1599,1.5,0.8,1279.2
P3148,5,3,299,10.5,0.7,209.29999999999998
P3149,5,4,2799,4.0,0.6,1679.3999999999999
P3150,5,4,299,1.6,0.6,179.4
P3151,2,2,1899,8.6,0.75,1424.25
P3152,5,4,1599,1.7000000000000002,0.6,959.4
P3153,5,5,599,6.0,0.5,299.5
P3154,3,5,399,5.4,0.5,199.5
P3155,2,4,1099,8.3,0.6,659.4
P3156,3,4,2599,9.9,0.6,1559.3999999999999
P3157,3,4,1199,4.3,0.6,719.4
P3158,5,3,199,8.7,0.7,139.29999999999998
P3159,5,3,199,2.5,0.7,139.29999999999998
P3160,3,2,1199,10.4,0.75,899.25
P3161,3,5,1799,2.2,0.5,899.5
P3162,4,5,599,1.4,0.5,299.5
P3163,3,4,1199,1.7000000000000002,0.6,719.4
P3164,3,3,299,2.4,0.7,209.29999999999998
P3165,4,1,1099,2.7,0.8,879.2
P3166,4,5,1299,3.4,0.5,649.5
P3167,2,5,499,1.7000000000000002,0.5,249.5
P3168,2,2,99,6.2,0.75,74.25
P3169,3,2,599,6.4,0.75,449.25
P3170,3,5,2999,5.0,0.5,1499.5
P3171,4,4,2799,2.8,0.6,1679.3999999999999
P3172,2,3,1699,10.7,0.7,1189.3
P3173,1,4,1699,4.0,0.6,1019.4
P3174,5,5,599,5.1,0.5,299.5
P3175,4,3,899,4.3,0.7,629.3
P3176,3,3,499,7.0,0.7,349.29999999999995
P3177,1,5,2599,3.0,0.5,1299.5
P3178,4,3,999,1.2,0.7,699.3
P3179,3,4,2199,1.7000000000000002,0.6,1319.3999999999999
P3180,2,1,699,5.8,0.8,559.2
P3181,4,2,2799,7.0,0.75,2099.25
P3182,5,5,2899,9.0,0.5,1449.5
P3183,1,4,2599,7.7,0.6,1559.3999999999999
P3184,5,5,2099,1.8,0.5,1049.5
P3185,3,2,2699,3.1,0.75,2024.25
P3186,1,1,1299,3.6,0.8,1039.2
P3187,2,4,1399,4.5,0.6,839.4
P3188,1,5,299,2.5,0.5,149.5
P3189,1,2,999,1.9,0.75,749.25
P3190,2,3,2899,8.2,0.7,2029.3
P3191,1,1,1699,3.1,0.8,1359.2
P3192,1,3,2099,3.6,0.7,1469.3
P3193,4,4,2499,6.9,0.6,1499.3999999999999
P3194,2,4,2699,6.5,0.6,1619.3999999999999
P3195,4,1,1499,3.9,0.8,1199.2
P3196,1,4,1299,9.0,0.6,779.4
P3197,2,2,1099,2.2,0.75,824.25
P3198,3,1,2199,6.3,0.8,1759.2
P3199,5,5,2199,8.8,0.5,1099.5
P3200,2,4,599,2.0,0.6,359.4
P3201,1,4,1699,5.0,0.6,1019.4
P3202,3,1,699,6.0,0.8,559.2
P3203,4,3,1199,10.3,0.7,839.3
P3204,4,4,2099,2.2,0.6,1259.3999999999999
P3205,3,3,2799,6.9,0.7,1959.3
P3206,3,5,99,8.3,0.5,49.5
P3207,2,4,1399,9.6,0.6,839.4
P3208,1,5,999,4.0,0.5,499.5
P3209,1,4,1399,3.9,0.6,839.4
P3210,4,3,2699,4.1,0.7,1889.3
P3211,2,3,2299,7.1,0.7,1609.3
P3212,2,3,99,6.7,0.7,69.3
P3213,3,1,1699,6.7,0.8,1359.2
P3214,1,1,1299,7.4,0.8,1039.2
P3215,1,3,1599,10.9,0.7,1119.3
P3216,4,5,1199,9.5,0.5,599.5
P3217,3,1,299,1.9,0.8,239.20000000000002
P3218,1,5,1299,7.4,0.5,649.5
P3219,4,5,899,5.0,0.5,449.5
P3220,2,1,1199,9.3,0.8,959.2
P3221,3,3,1799,6.5,0.7,1259.3
P3222,2,5,2899,10.1,0.5,1449.5
P3223,3,1,799,11.0,0.8,639.2
P3224,5,5,999,4.4,0.5,499.5
P3225,3,5,1299,3.1,0.5,649.5
P3226,5,5,2999,10.0,0.5,1499.5
P3227,5,1,599,1.2,0.8,479.20000000000005
P3228,3,3,799,1.1,0.7,559.3
P3229,3,4,1199,10.4,0.6,719.4
P3230,1,1,1499,3.3,0.8,1199.2
P3231,3,2,2899,3.2,0.75,2174.25
P3232,1,5,699,3.2,0.5,349.5
P3233,5,4,2699,7.6,0.6,1619.3999999999999
P3234,1,1,1599,4.0,0.8,1279.2
P3235,4,4,699,1.1,0.6,419.4
P3236,5,3,2599,3.0,0.7,1819.3
P3237,5,4,2299,10.1,0.6,1379.3999999999999
P3238,5,4,2299,9.2,0.6,1379.3999999999999
P3239,2,1,2799,7.6,0.8,2239.2000000000003
P3240,3,2,1099,8.3,0.75,824.25
P3241,1,5,1299,6.8,0.5,649.5
P3242,3,1,999,4.0,0.8,799.2
P3243,4,3,1599,3.2,0.7,1119.3
P3244,5,4,1999,6.6,0.6,1199.3999999999999
P3245,5,4,1299,9.9,0.6,779.4
P3246,5,2,1799,8.0,0.75,1349.25
P3247,2,5,699,1.1,0.5,349.5
P3248,4,4,2199,7.1,0.6,1319.3999999999999
P3249,1,5,1699,2.5,0.5,849.5
P3250,3,4,699,2.3,0.6,419.4
P3251,2,5,2699,1.5,0.5,1349.5
P3252,5,1,2399,10.2,0.8,1919.2
P3253,5,2,199,10.4,0.75,149.25
P3254,2,2,399,5.1,0.75,299.25
P3255,1,4,2799,1.8,0.6,1679.3999999999999
P3256,3,4,2999,1.0,0.6,1799.3999999999999
P3257,1,4,2199,3.4,0.6,1319.3999999999999
P3258,4,2,2999,9.0,0.75,2249.25
P3259,5,4,1499,1.5,0.6,899.4
P3260,3,2,1399,1.2,0.75,1049.25
P3261,5,1,1099,4.3,0.8,879.2
P3262,4,1,1999,7.3,0.8,1599.2
P3263,2,5,2199,9.7,0.5,1099.5
P3264,2,3,99,3.3,0.7,69.3
P3265,4,4,2199,8.9,0.6,1319.3999999999999
P3266,2,3,1199,2.5,0.7,839.3
P3267,5,3,2699,8.9,0.7,1889.3
P3268,5,4,2799,5.8,0.6,1679.3999999999999
P3269,2,3,1799,4.6,0.7,1259.3
P3270,5,3,2599,5.4,0.7,1819.3
P3271,5,1,2399,3.1,0.8,1919.2
P3272,1,1,1599,4.8,0.8,1279.2
P3273,1,4,899,7.2,0.6,539.4
P3274,2,2,1299,7.6,0.75,974.25
P3275,4,1,599,1.2,0.8,479.20000000000005
P3276,2,2,2199,7.0,0.75,1649.25
P3277,3,5,599,8.0,0.5,299.5
P3278,3,4,1999,10.8,0.6,1199.3999999999999
P3279,4,3,2999,4.8,0.7,2099.2999999999997
P3280,2,4,1499,3.2,0.6,899.4
P3281,2,2,699,9.4,0.75,524.25
P3282,3,5,1799,4.3,0.5,899.5
P3283,2,2,1099,1.9,0.75,824.25
P3284,1,3,299,6.8,0.7,209.29999999999998
P3285,5,2,899,7.0,0.75,674.25
P3286,5,5,1399,6.0,0.5,699.5
P3287,5,1,299,1.3,0.8,239.20000000000002
P3288,5,4,999,6.2,0.6,599.4
P3289,2,2,899,8.0,0.75,674.25
P3290,3,5,699,7.8,0.5,349.5
P3291,4,5,2099,9.6,0.5,1049.5
P3292,5,3,699,5.1,0.7,489.29999999999995
P3293,2,5,699,9.0,0.5,349.5
P3294,5,3,199,8.1,0.7,139.29999999999998
P3295,1,2,2799,6.3,0.75,2099.25
P3296,5,4,599,2.0,0.6,359.4
P3297,1,3,2699,3.7,0.7,1889.3
P3298,1,2,1699,10.8,0.75,1274.25
P3299,3,2,1099,2.8,0.75,824.25
P3300,3,5,2499,6.0,0.5,1249.5
P3301,3,5,1299,5.9,0.5,649.5
P3302,4,4,2999,11.0,0.6,1799.3999999999999
P3303,5,5,899,1.4,0.5,449.5
P3304,2,5,1499,4.2,0.5,749.5
P3305,1,2,2999,5.3,0.75,2249.25
P3306,3,5,599,9.1,0.5,299.5
P3307,4,3,299,4.9,0.7,209.29999999999998
P3308,5,5,1599,10.0,0.5,799.5
P3309,3,5,799,10.2,0.5,399.5
P3310,4,4,2599,9.7,0.6,1559.3999999999999
P3311,2,3,1999,3.6,0.7,1399.3
P3312,2,3,1099,8.0,0.7,769.3
P3313,1,2,399,9.2,0.75,299.25
P3314,2,1,999,4.2,0.8,799.2
P3315,5,3,199,5.2,0.7,139.29999999999998
P3316,3,3,799,4.9,0.7,559.3
P3317,5,5,99,10.1,0.5,49.5
P3318,1,1,2799,1.8,0.8,2239.2000000000003
P3319,3,3,1199,2.6,0.7,839.3
P3320,2,1,1699,8.7,0.8,1359.2
P3321,4,1,199,9.7,0.8,159.20000000000002
P3322,1,2,2999,6.6,0.75,2249.25
P3323,3,2,2199,9.4,0.75,1649.25
P3324,5,5,299,2.2,0.5,149.5
P3325,5,1,1699,1.0,0.8,1359.2
P3326,1,1,2499,10.1,0.8,1999.2
P3327,4,2,1899,8.4,0.75,1424.25
P3328,3,3,499,8.6,0.7,349.29999999999995
P3329,5,2,799,2.1,0.75,599.25
P3330,2,1,1899,10.0,0.8,1519.2
P3331,3,3,699,6.3,0.7,489.29999999999995
P3332,4,3,1699,3.1,0.7,1189.3
P3333,5,2,1899,3.9,0.75,1424.25
P3334,2,2,299,9.3,0.75,224.25
P3335,2,2,199,7.2,0.75,149.25
P3336,5,2,299,8.9,0.75,224.25
P3337,4,1,199,1.1,0.8,159.20000000000002
P3338,1,3,1299,7.6,0.7,909.3
P3339,3,1,799,1.3,0.8,639.2
P3340,3,4,2699,2.1,0.6,1619.3999999999999
P3341,2,3,2599,7.1,0.7,1819.3
P3342,4,2,399,4.7,0.75,299.25
P3343,5,1,1599,4.0,0.8,1279.2
P3344,5,2,1999,2.3,0.75,1499.25
P3345,1,1,2299,5.1,0.8,1839.2
P3346,5,1,699,1.2,0.8,559.2
P3347,1,4,2699,6.3,0.6,1619.3999999999999
P3348,3,4,99,5.3,0.6,59.4
P3349,5,4,1999,7.5,0.6,1199.3999999999999
P3350,2,2,699,10.8,0.75,524.25
P3351,5,1,1999,10.7,0.8,1599.2
P3352,2,1,499,5.0,0.8,399.20000000000005
P3353,3,5,1799,9.4,0.5,899.5
P3354,2,3,1299,4.8,0.7,909.3
P3355,2,1,2399,1.4,0.8,1919.2
P3356,1,1,2499,4.1,0.8,1999.2
P3357,2,4,2699,6.0,0.6,1619.3999999999999
P3358,1,4,1999,10.4,0.6,1199.3999999999999
P3359,1,3,2399,10.8,0.7,1679.3
P3360,3,5,2199,8.0,0.5,1099.5
P3361,2,3,2999,8.6,0.7,2099.2999999999997
P3362,3,4,1199,8.5,0.6,719.4
P3363,1,2,2199,8.4,0.75,1649.25
P3364,5,3,2799,9.2,0.7,1959.3
P3365,3,1,2199,3.9,0.8,1759.2
P3366,3,5,2599,9.4,0.5,1299.5
P3367,1,1,1699,4.6,0.8,1359.2
P3368,5,1,2999,7.4,0.8,2399.2000000000003
P3369,3,4,1299,1.8,0.6,779.4
P3370,3,1,2499,4.0,0.8,1999.2
P3371,1,3,99,5.5,0.7,69.3
P3372,3,4,1099,8.4,0.6,659.4
P3373,1,4,2799,10.0,0.6,1679.3999999999999
P3374,1,2,1499,6.7,0.75,1124.25
P3375,2,1,2499,3.0,0.8,1999.2
P3376,1,3,299,5.4,0.7,209.29999999999998
P3377,5,5,1699,10.0,0.5,849.5
P3378,1,1,1899,2.0,0.8,1519.2
P3379,5,3,2599,2.0,0.7,1819.3
P3380,3,4,1999,6.5,0.6,1199.3999999999999
P3381,3,3,199,8.8,0.7,139.29999999999998
P3382,1,2,199,3.6,0.75,149.25
P3383,2,3,1999,10.0,0.7,1399.3
P3384,4,5,2999,9.2,0.5,1499.5
P3385,2,1,2899,8.6,0.8,2319.2000000000003
P3386,1,4,1999,8.9,0.6,1199.3999999999999
P3387,3,1,799,9.1,0.8,639.2
P3388,5,5,2899,9.1,0.5,1449.5
P3389,1,5,799,8.6,0.5,399.5
P3390,2,4,1799,3.5,0.6,1079.3999999999999
P3391,3,2,1199,10.9,0.75,899.25
P3392,1,2,2599,6.2,0.75,1949.25
P3393,2,4,199,1.7000000000000002,0.6,119.39999999999999
P3394,5,5,599,1.4,0.5,299.5
P3395,4,3,2399,6.0,0.7,1679.3
P3396,2,4,1099,6.3,0.6,659.4
P3397,2,2,99,3.7,0.75,74.25
P3398,2,3,799,6.9,0.7,559.3
P3399,2,3,2099,3.1,0.7,1469.3
P3400,3,4,1799,9.0,0.6,1079.3999999999999
P3401,4,5,499,2.0,0.5,249.5
P3402,2,5,1299,10.6,0.5,649.5
P3403,3,1,2099,6.0,0.8,1679.2
P3404,3,1,699,7.0,0.8,559.2
P3405,4,3,599,7.1,0.7,419.29999999999995
P3406,1,4,1499,1.0,0.6,899.4
P3407,1,4,99,10.4,0.6,59.4
P3408,3,5,699,9.7,0.5,349.5
P3409,2,1,899,2.0,0.8,719.2
P3410,2,5,1699,5.5,0.5,849.5
P3411,5,1,2699,1.6,0.8,2159.2000000000003
P3412,2,4,1699,1.7000000000000002,0.6,1019.4
P3413,5,2,1699,2.3,0.75,1274.25
P3414,2,1,1399,10.0,0.8,1119.2
P3415,3,2,499,5.0,0.75,374.25
P3416,1,4,1599,4.7,0.6,959.4
P3417,5,5,99,3.3,0.5,49.5
P3418,4,1,2199,6.8,0.8,1759.2
P3419,1,3,1599,9.7,0.7,1119.3
P3420,2,2,199,9.3,0.75,149.25
P3421,4,4,1299,6.7,0.6,779.4
P3422,1,2,1999,5.7,0.75,1499.25
P3423,1,1,99,6.2,0.8,79.2
P3424,3,5,2999,6.4,0.5,1499.5
P3425,3,2,2099,10.2,0.75,1574.25
P3426,1,5,1099,2.2,0.5,549.5
P3427,1,5,499,8.3,0.5,249.5
P3428,4,5,2599,10.9,0.5,1299.5
P3429,3,1,1199,6.2,0.8,959.2
P3430,1,2,2899,2.6,0.75,2174.25
P3431,5,3,1899,10.8,0.7,1329.3
P3432,5,5,1599,10.3,0.5,799.5
P3433,3,3,2399,2.1,0.7,1679.3
P3434,4,5,99,2.6,0.5,49.5
P3435,5,5,2099,10.8,0.5,1049.5
P3436,2,1,1799,6.5,0.8,1439.2
P3437,5,1,1799,6.9,0.8,1439.2
P3438,3,4,999,4.5,0.6,599.4
P3439,4,4,1099,9.0,0.6,659.4
P3440,4,1,1499,7.5,0.8,1199.2
P3441,5,3,2899,1.3,0.7,2029.3
P3442,2,5,2799,6.1,0.5,1399.5
P3443,1,2,2699,9.1,0.75,2024.25
P3444,2,3,1299,2.8,0.7,909.3
P3445,1,5,2899,2.1,0.5,1449.5
P3446,5,2,2399,5.1,0.75,1799.25
P3447,1,3,2499,10.1,0.7,1749.3
P3448,2,4,199,10.4,0.6,119.39999999999999
P3449,5,5,1999,9.3,0.5,999.5
P3450,4,2,2899,5.3,0.75,2174.25
P3451,5,4,899,2.7,0.6,539.4
P3452,5,2,2399,6.5,0.75,1799.25
P3453,4,4,1399,1.1,0.6,839.4
P3454,4,1,499,9.5,0.8,399.20000000000005
P3455,3,4,99,11.0,0.6,59.4
P3456,5,2,2899,3.2,0.75,2174.25
P3457,5,1,499,11.0,0.8,399.20000000000005
P3458,5,2,99,5.5,0.75,74.25
P3459,2,4,1799,7.4,0.6,1079.3999999999999
P3460,5,3,1599,8.5,0.7,1119.3
P3461,2,5,1199,8.5,0.5,599.5
P3462,4,4,799,1.7000000000000002,0.6,479.4
P3463,2,2,2599,5.5,0.75,1949.25
P3464,2,5,299,5.2,0.5,149.5
P3465,5,5,1599,2.0,0.5,799.5
P3466,3,4,2099,9.2,0.6,1259.3999999999999
P3467,4,2,2599,10.9,0.75,1949.25
P3468,4,1,2899,7.7,0.8,2319.2000000000003
P3469,5,5,1299,4.2,0.5,649.5
P3470,3,2,1899,6.7,0.75,1424.25
P3471,5,2,299,5.2,0.75,224.25
P3472,4,3,1199,7.0,0.7,839.3
P3473,2,3,2799,7.6,0.7,1959.3
P3474,2,2,1299,7.2,0.75,974.25
P3475,3,4,1099,9.7,0.6,659.4
P3476,5,4,2599,4.1,0.6,1559.3999999999999
P3477,1,3,1699,2.9,0.7,1189.3
P3478,5,4,1299,2.6,0.6,779.4
P3479,2,1,2399,6.7,0.8,1919.2
P3480,3,2,299,1.2,0.75,224.25
P3481,2,1,499,6.5,0.8,399.20000000000005
P3482,5,1,599,2.2,0.8,479.20000000000005
P3483,5,2,2799,8.9,0.75,2099.25
P3484,1,1,2999,8.6,0.8,2399.2000000000003
P3485,1,3,2099,1.2,0.7,1469.3
P3486,3,2,2799,5.1,0.75,2099.25
P3487,5,4,2299,5.7,0.6,1379.3999999999999
P3488,5,4,799,3.4,0.6,479.4
P3489,3,1,2899,7.4,0.8,2319.2000000000003
P3490,2,1,2699,5.5,0.8,2159.2000000000003
P3491,2,4,499,4.9,0.6,299.4
P3492,4,2,1299,2.2,0.75,974.25
P3493,4,2,2699,6.0,0.75,2024.25
P3494,2,5,1999,9.8,0.5,999.5
P3495,3,2,1899,2.6,0.75,1424.25
P3496,2,1,1799,3.4,0.8,1439.2
P3497,2,2,1099,3.3,0.75,824.25
P3498,5,2,999,5.7,0.75,749.25
P3499,4,2,99,5.8,0.75,74.25
P3500,4,4,799,7.5,0.6,479.4
P3501,3,5,1499,8.3,0.5,749.5
P3502,3,2,2499,9.4,0.75,1874.25
P3503,3,2,1899,4.1,0.75,1424.25
P3504,3,1,2099,10.5,0.8,1679.2
P3505,1,3,399,2.9,0.7,279.29999999999995
P3506,4,4,699,8.9,0.6,419.4
P3507,5,4,199,7.3,0.6,119.39999999999999
P3508,2,2,699,1.6,0.75,524.25
P3509,2,3,2899,5.4,0.7,2029.3
P3510,5,2,799,8.1,0.75,599.25
P3511,2,1,599,3.0,0.8,479.20000000000005
P3512,2,2,99,6.0,0.75,74.25
P3513,4,1,2999,10.1,0.8,2399.2000000000003
P3514,1,5,1899,6.1,0.5,949.5
P3515,1,2,2099,6.8,0.75,1574.25
P3516,5,3,999,8.4,0.7,699.3
P3517,5,5,1699,4.0,0.5,849.5
P3518,3,2,799,2.0,0.75,599.25
P3519,2,1,2099,6.1,0.8,1679.2
P3520,4,5,1299,5.2,0.5,649.5
P3521,2,5,599,6.8,0.5,299.5
P3522,1,3,2899,3.5,0.7,2029.3
P3523,3,5,899,6.9,0.5,449.5
P3524,2,1,1699,9.1,0.8,1359.2
P3525,2,3,2699,2.4,0.7,1889.3
P3526,1,5,2299,4.9,0.5,1149.5
P3527,3,5,799,4.8,0.5,399.5
P3528,1,1,499,4.2,0.8,399.20000000000005
P3529,3,1,399,8.9,0.8,319.20000000000005
P3530,2,2,2199,8.7,0.75,1649.25
P3531,2,5,1599,1.6,0.5,799.5
P3532,4,2,2299,7.7,0.75,1724.25
P3533,3,2,2399,1.5,0.75,1799.25
P3534,4,4,299,1.8,0.6,179.4
P3535,3,4,2799,9.7,0.6,1679.3999999999999
P3536,2,4,1799,2.4,0.6,1079.3999999999999
P3537,3,5,1199,9.4,0.5,599.5
P3538,1,2,1499,9.0,0.75,1124.25
P3539,5,4,999,2.6,0.6,599.4
P3540,5,3,599,2.4,0.7,419.29999999999995
P3541,3,2,699,1.8,0.75,524.25
P3542,2,3,2499,4.2,0.7,1749.3
P3543,5,1,2999,1.1,0.8,2399.2000000000003
P3544,2,1,2299,5.4,0.8,1839.2
P3545,1,3,1799,4.6,0.7,1259.3
P3546,5,5,699,2.4,0.5,349.5
P3547,5,1,599,8.8,0.8,479.20000000000005
P3548,1,5,199,7.5,0.5,99.5
P3549,2,2,1499,3.1,0.75,1124.25
P3550,4,2,2399,5.2,0.75,1799.25
P3551,2,3,1799,3.1,0.7,1259.3
P3552,3,2,2699,2.9,0.75,2024.25
P3553,4,5,999,2.1,0.5,499.5
P3554,4,1,399,4.3,0.8,319.20000000000005
P3555,1,1,499,9.6,0.8,399.20000000000005
P3556,4,5,2599,3.0,0.5,1299.5
P3557,3,1,1299,3.3,0.8,1039.2
P3558,5,3,1599,1.2,0.7,1119.3
P3559,4,3,2099,6.1,0.7,1469.3
P3560,4,2,799,3.5,0.75,599.25
P3561,2,4,799,10.8,0.6,479.4
P3562,1,4,1699,8.3,0.6,1019.4
P3563,2,3,299,3.2,0.7,209.29999999999998
P3564,1,1,2299,5.9,0.8,1839.2
P3565,1,1,2699,2.7,0.8,2159.2000000000003
P3566,5,1,899,8.5,0.8,719.2
P3567,4,4,999,8.5,0.6,599.4
P3568,5,1,1499,8.1,0.8,1199.2
P3569,2,4,1999,8.9,0.6,1199.3999999999999
P3570,5,2,2499,7.2,0.75,1874.25
P3571,2,5,2699,6.5,0.5,1349.5
P3572,2,4,1599,8.7,0.6,959.4
P3573,2,3,299,9.7,0.7,209.29999999999998
P3574,1,1,2799,3.4,0.8,2239.2000000000003
P3575,4,1,1099,6.8,0.8,879.2
P3576,2,5,1899,7.5,0.5,949.5
P3577,2,4,2599,6.9,0.6,1559.3999999999999
P3578,5,5,2299,7.4,0.5,1149.5
P3579,2,2,2199,8.6,0.75,1649.25
P3580,1,3,2399,2.2,0.7,1679.3
P3581,3,5,899,10.2,0.5,449.5
P3582,4,1,299,9.2,0.8,239.20000000000002
P3583,5,5,2699,5.2,0.5,1349.5
P3584,5,3,299,3.5,0.7,209.29999999999998
P3585,2,3,2899,1.5,0.7,2029.3
P3586,4,3,299,9.4,0.7,209.29999999999998
P3587,5,4,1299,7.5,0.6,779.4
P3588,1,5,2699,4.8,0.5,1349.5
P3589,4,3,999,9.0,0.7,699.3
P3590,3,3,2499,3.1,0.7,1749.3
P3591,5,5,1999,9.7,0.5,999.5
P3592,2,2,199,5.7,0.75,149.25
P3593,1,2,399,4.6,0.75,299.25
P3594,3,4,1899,5.4,0.6,1139.3999999999999
P3595,1,4,1799,8.8,0.6,1079.3999999999999
P3596,2,2,299,10.2,0.75,224.25
P3597,3,3,199,4.8,0.7,139.29999999999998
P3598,5,2,2199,2.6,0.75,1649.25
P3599,3,5,1499,2.4,0.5,749.5
P3600,3,5,299,4.0,0.5,149.5
P3601,2,3,1499,3.8,0.7,1049.3
P3602,3,2,2499,6.8,0.75,1874.25
P3603,3,5,1699,10.6,0.5,849.5
P3604,3,5,1499,5.9,0.5,749.5
P3605,1,4,1199,3.8,0.6,719.4
P3606,3,3,799,5.1,0.7,559.3
P3607,1,2,1799,5.3,0.75,1349.25
P3608,1,1,199,6.0,0.8,159.20000000000002
P3609,2,3,2199,1.3,0.7,1539.3
P3610,1,3,99,4.0,0.7,69.3
P3611,2,5,2999,5.4,0.5,1499.5
P3612,5,2,1799,9.2,0.75,1349.25
P3613,1,5,2399,8.7,0.5,1199.5
P3614,5,3,299,10.4,0.7,209.29999999999998
P3615,4,5,2699,9.8,0.5,1349.5
P3616,1,2,1499,9.3,0.75,1124.25
P3617,5,2,2599,9.3,0.75,1949.25
P3618,1,5,1899,6.7,0.5,949.5
P3619,4,3,599,9.7,0.7,419.29999999999995
P3620,4,4,499,1.5,0.6,299.4
P3621,1,2,1799,5.9,0.75,1349.25
P3622,2,5,2499,5.3,0.5,1249.5
P3623,5,2,2599,9.0,0.75,1949.25
P3624,4,2,1199,1.7000000000000002,0.75,899.25
P3625,5,2,599,6.0,0.75,449.25
P3626,5,5,2399,10.0,0.5,1199.5
P3627,4,3,2199,5.5,0.7,1539.3
P3628,3,3,99,10.4,0.7,69.3
P3629,1,4,99,7.0,0.6,59.4
P3630,4,5,799,9.9,0.5,399.5
P3631,5,5,599,6.9,0.5,299.5
